sample.id	brc	crop	microbiome_compartment	case_study	fertilization	drought	irrigation	drought_tolerance	genotype	site	cropping_system	plot	Year	Sampling Location	Replicate	Sampling Date	Nitrogen conc	Days after fertilization	Treatment	Line	Block	Harvest
X2017.RHN.G5.r1.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r1	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r1.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r1	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r2.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r2	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r3.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r3	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2017.RHN.G5.r4.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	RHN	switchgrass	r4	2017	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r1.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r2.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r3.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G10.r4.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r1.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r2.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r3.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.ESC.G5.r4.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	ESC	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r2.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r3.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G10.r4.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r2.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r3.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.FERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.FERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.FERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.UNFERT.pr1	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.UNFERT.pr2	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.HAN.G5.r4.UNFERT.pr3	glbrc	Switchgrass	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	HAN	switchgrass	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r1.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r1	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r2.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r2	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r3.UNFERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r3	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r4.FERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r4.FERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r4.FERT.pr3	glbrc	Restored_Prairie	Rhizosphere	fertilization	Fert	NA	NA	NA	NA	LC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r4.UNFERT.pr1	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
X2018.LC.G10.r4.UNFERT.pr2	glbrc	Restored_Prairie	Rhizosphere	fertilization	Unfert	NA	NA	NA	NA	LC	restored_prairie	r4	2018	NA	NA	NA	NA	NA	NA	NA	NA	NA
